trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1528,False,"{'a': 0.9, 'e': 0.04698156444836709}",20,6,24.44574112643961,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.9, 'e': 0.046887695219988486}",25,7,29.28288476638172,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.9, 'e': 0.04679401354245326}",20,15,10.138109088652122,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.9, 'e': 0.04670051904103461}",20,15,10.27315555814227,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.9, 'e': 0.04660721134175438}",30,13,31.946938214925332,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.9, 'e': 0.04651409007138167}",35,23,23.20493050117437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.9, 'e': 0.04642115485743125}",25,11,25.513394572468822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.9, 'e': 0.046328405328162174}",30,13,18.732261275891144,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1536,False,"{'a': 0.9, 'e': 0.046235841112576184}",20,6,20.88477331331389,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.9, 'e': 0.04614346184041627}",25,12,3.570462184472472,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
1538,False,"{'a': 0.9, 'e': 0.046051267142165266}",25,13,23.777207180711876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.9, 'e': 0.045959256649044204}",20,10,19.800474705603232,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1540,False,"{'a': 0.9, 'e': 0.04586742999301104}",20,10,22.832106064539502,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.9, 'e': 0.04577578680675899}",20,5,8.472217373115466,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.9, 'e': 0.04568432672371522}",25,10,20.514399942530723,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.9, 'e': 0.045593049378039235}",25,12,18.2770880784723,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.9, 'e': 0.04550195440462157}",20,9,18.244212845525652,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.9, 'e': 0.04541104143908218}",25,8,35.11190955995436,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1546,False,"{'a': 0.9, 'e': 0.04532031011776911}",20,10,14.810194903642396,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.9, 'e': 0.04522976007775692}",20,15,11.530261506583646,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1548,False,"{'a': 0.9, 'e': 0.04513939095684536}",30,20,21.413790970541434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.9, 'e': 0.0450492023935578}",25,3,24.89952366291986,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1550,False,"{'a': 0.9, 'e': 0.0449591940271399}",30,15,28.442710184381973,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1551,False,"{'a': 0.9, 'e': 0.04486936549755803}",20,12,15.584548136323058,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.9, 'e': 0.044779716445498004}",25,10,27.0837631920415,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1553,False,"{'a': 0.9, 'e': 0.04469024651236344}",20,7,24.783167710992824,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1554,False,"{'a': 0.9, 'e': 0.044600955340274535}",25,0,38.32574509878735,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1555,False,"{'a': 0.9, 'e': 0.04451184257206644}",20,4,16.219013714355686,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1556,False,"{'a': 0.9, 'e': 0.044422907851287996}",25,15,6.904746147025072,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1557,False,"{'a': 0.9, 'e': 0.04433415082220017}",25,15,20.706368164742283,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.9, 'e': 0.04424557112977477}",20,16,5.599595142765852,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.9, 'e': 0.04415716841969286}",20,10,16.50589008823412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1560,False,"{'a': 0.9, 'e': 0.04406894233834353}",25,3,35.15412596350875,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.9, 'e': 0.04398089253282229}",20,9,22.563080673239035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.9, 'e': 0.04389301865092984}",20,10,19.41433256290241,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.9, 'e': 0.04380532034117049}",20,14,12.61183097251921,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.9, 'e': 0.04371779725275094}",25,12,26.685830970059037,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.9, 'e': 0.043630449035578674}",20,8,20.11207508771317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.9, 'e': 0.04354327534026074}",20,7,23.047010943222393,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.9, 'e': 0.04345627581810221}",25,11,24.39387197370743,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.9, 'e': 0.04336945012110491}",30,15,9.197068031824044,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1569,False,"{'a': 0.9, 'e': 0.043282797901965896}",25,7,27.74752083748837,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.9, 'e': 0.04319631881407622}",30,18,22.230081439178228,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.9, 'e': 0.043110012511519386}",20,2,27.574491461488595,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.9, 'e': 0.04302387864907009}",30,22,17.867179265347616,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.9, 'e': 0.042937916882192735}",30,18,22.15678318652064,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.9, 'e': 0.04285212686704019}",30,19,19.424149624763633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.9, 'e': 0.04276650826045222}",20,9,20.281442073404037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.9, 'e': 0.04268106071995433}",30,16,25.521739072089936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.9, 'e': 0.042595783903756214}",20,16,8.248653258492098,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.9, 'e': 0.042510677470750526}",20,10,8.945572534203901,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1579,False,"{'a': 0.9, 'e': 0.042425741080511385}",30,10,-6.718817677058476,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
1580,False,"{'a': 0.9, 'e': 0.042340974393293145}",20,5,-20.591926741618188,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1581,False,"{'a': 0.9, 'e': 0.042256377070028925}",25,13,23.478882102117026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.9, 'e': 0.04217194877232933}",20,0,23.433720158142155,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.9, 'e': 0.042087689162481054}",20,0,14.396087649121418,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1584,False,"{'a': 0.9, 'e': 0.04200359790344555}",20,13,12.03241307774407,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.9, 'e': 0.04191967465885765}",25,15,17.759076007060475,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.9, 'e': 0.0418359190930243}",20,15,11.822665346662525,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.9, 'e': 0.04175233087092308}",25,10,27.054353811140878,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.9, 'e': 0.04166890965820104}",30,12,16.61284098299491,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1589,False,"{'a': 0.9, 'e': 0.04158565512117316}",20,8,11.843720140623477,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1590,False,"{'a': 0.9, 'e': 0.04150256692682124}",20,11,16.066897457411756,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.9, 'e': 0.04141964474279235}",25,14,20.254481955877228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.9, 'e': 0.041336888237397666}",30,8,40.464552789344985,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1593,False,"{'a': 0.9, 'e': 0.04125429707961103}",35,18,20.699175833214454,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1594,False,"{'a': 0.9, 'e': 0.04117187093906774}",20,10,17.010238393167,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.9, 'e': 0.04108960948606308}",25,3,34.702007751735245,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.9, 'e': 0.04100751239155117}",30,10,24.533673733547285,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1597,False,"{'a': 0.9, 'e': 0.04092557932714349}",25,13,9.983413896758195,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1598,False,"{'a': 0.9, 'e': 0.0408438099651077}",20,2,28.935510952793162,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.9, 'e': 0.04076220397836621}",30,17,22.000692839757445,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.9, 'e': 0.040680761040495}",20,0,-8.790660459423528,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1601,False,"{'a': 0.9, 'e': 0.04059948082572218}",20,12,4.493741686474965,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1602,False,"{'a': 0.9, 'e': 0.040518363008926805}",25,5,37.0710278907959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.9, 'e': 0.04043740726563748}",25,17,15.674380729314413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.9, 'e': 0.04035661327203115}",30,21,17.10124120456432,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1605,False,"{'a': 0.9, 'e': 0.0402759807049317}",25,6,-12.040837038410142,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1606,False,"{'a': 0.9, 'e': 0.040195509241808786}",20,8,22.983912926252074,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.9, 'e': 0.040115198560776416}",20,12,13.04151366219941,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.9, 'e': 0.040035048340591795}",25,3,37.537570313500254,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.9, 'e': 0.039955058260653896}",20,15,9.509654851749087,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.9, 'e': 0.039875228001002336}",20,3,17.497613430522126,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1611,False,"{'a': 0.9, 'e': 0.039795557242315927}",20,11,16.22333958878152,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1612,False,"{'a': 0.9, 'e': 0.03971604566591157}",20,14,10.963353194923577,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.9, 'e': 0.0396366929537428}",20,13,13.74554521571563,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1614,False,"{'a': 0.9, 'e': 0.039557498788398725}",35,25,18.27315269173619,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.9, 'e': 0.039478462853102525}",30,8,40.86323784514521,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.9, 'e': 0.03939958483171039}",20,4,31.939866446510695,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1617,False,"{'a': 0.9, 'e': 0.039320864408710104}",35,21,13.18915107578039,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1618,False,"{'a': 0.9, 'e': 0.03924230126921989}",30,18,21.2619018460509,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.9, 'e': 0.039163895098987066}",25,7,31.41997320725709,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.9, 'e': 0.03908564558438687}",25,20,9.766514533547141,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1621,False,"{'a': 0.9, 'e': 0.03900755241242111}",25,16,15.015365630383764,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1622,False,"{'a': 0.9, 'e': 0.038929615270717026}",20,10,20.050877365491623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1623,False,"{'a': 0.9, 'e': 0.03885183384752591}",25,15,21.260246347513664,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1624,False,"{'a': 0.9, 'e': 0.03877420783172201}",20,0,21.215670621598566,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1625,False,"{'a': 0.9, 'e': 0.038696736912801115}",25,10,19.234410361819474,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1626,False,"{'a': 0.9, 'e': 0.03861942078087949}",20,15,6.817921294037602,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.9, 'e': 0.03854225912669246}",20,0,24.15479698683704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1628,False,"{'a': 0.9, 'e': 0.03846525164159334}",30,20,17.96492778415083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1629,False,"{'a': 0.9, 'e': 0.038388398017552054}",25,14,18.18426816728625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.9, 'e': 0.03831169794715405}",30,18,24.284422912972957,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1631,False,"{'a': 0.9, 'e': 0.03823515112359889}",20,3,25.136084865731014,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1632,False,"{'a': 0.9, 'e': 0.038158757240699226}",30,14,28.920246900403686,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.9, 'e': 0.03808251599287939}",20,9,-23.46682402682138,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1634,False,"{'a': 0.9, 'e': 0.038006427075174314}",25,0,25.30402658892528,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1635,False,"{'a': 0.9, 'e': 0.0379304901832282}",25,11,23.95269550162967,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.9, 'e': 0.03785470501329341}",25,8,33.15466345154684,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1637,False,"{'a': 0.9, 'e': 0.037779071262229125}",25,16,15.27384136782166,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1638,False,"{'a': 0.9, 'e': 0.037703588627500284}",30,17,14.05353687869628,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1639,False,"{'a': 0.9, 'e': 0.0376282568071762}",20,2,33.244525357728094,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1640,False,"{'a': 0.9, 'e': 0.03755307549992954}",30,3,33.23955231596118,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
1641,False,"{'a': 0.9, 'e': 0.03747804440503493}",30,16,24.553634656604522,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.9, 'e': 0.037403163222367926}",20,10,18.098539752935743,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.9, 'e': 0.03732843165240367}",25,10,28.237746389881575,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1644,False,"{'a': 0.9, 'e': 0.03725384939621581}",20,0,29.438814005361085,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1645,False,"{'a': 0.9, 'e': 0.03717941615547519}",20,12,14.931518948132425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.9, 'e': 0.03710513163244877}",20,2,28.41481827822299,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.9, 'e': 0.037030995529998355}",35,16,34.77569312203969,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.9, 'e': 0.03695700755157944}",20,15,3.153587858687586,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.9, 'e': 0.036883167401239994}",20,9,19.30885142347739,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.9, 'e': 0.03680947478361935}",25,15,22.08587056275158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.9, 'e': 0.0367359294039469}",25,3,31.244834535483044,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1652,False,"{'a': 0.9, 'e': 0.03666253096804106}",35,17,34.812490485798705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1653,False,"{'a': 0.9, 'e': 0.03658927918230796}",25,14,18.808823987174986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1654,False,"{'a': 0.9, 'e': 0.0365161737537404}",20,2,29.412352195523532,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.9, 'e': 0.036443214389916524}",20,0,27.838778908726738,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1656,False,"{'a': 0.9, 'e': 0.03637040079899881}",20,0,20.96834427969985,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1657,False,"{'a': 0.9, 'e': 0.03629773268973277}",35,1,57.812752231239024,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.9, 'e': 0.03622520977144591}",20,10,15.827422970826202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.9, 'e': 0.03615283175404641}",20,11,20.070795407792687,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.9, 'e': 0.03608059834802215}",20,3,-15.630959177393423,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1661,False,"{'a': 0.9, 'e': 0.036008509264439374}",20,8,21.646296145625758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1662,False,"{'a': 0.9, 'e': 0.03593656421494168}",20,6,24.481343932742426,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1663,False,"{'a': 0.9, 'e': 0.03586476291174875}",25,11,20.489208673969262,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.9, 'e': 0.0357931050676553}",20,2,30.350306046670934,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.9, 'e': 0.035721590396029845}",20,4,25.595440641912006,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.9, 'e': 0.035650218610813585}",20,3,27.957638647250427,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.9, 'e': 0.03557898942651932}",20,15,10.206177726794918,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.9, 'e': 0.035507902558230185}",25,15,16.88238476120526,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.9, 'e': 0.03543695772159864}",20,9,16.71291364242171,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.9, 'e': 0.03536615463284522}",25,8,30.228060176615333,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1671,False,"{'a': 0.9, 'e': 0.03529549300875749}",20,10,23.750401125970015,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1672,False,"{'a': 0.9, 'e': 0.035224972566688856}",25,13,20.36808488161286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1673,False,"{'a': 0.9, 'e': 0.03515459302455746}",20,12,-28.90138848364257,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1674,False,"{'a': 0.9, 'e': 0.035084354100845025}",25,9,25.189026529722184,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1675,False,"{'a': 0.9, 'e': 0.035014255514595784}",25,8,30.19481066894933,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.9, 'e': 0.03494429698541527}",20,8,20.68255242122718,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.9, 'e': 0.034874478233469314}",25,15,19.005428960819874,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.9, 'e': 0.03480479897948277}",20,3,25.75033196756629,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.9, 'e': 0.03473525894473856}",20,3,26.750840288707863,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.9, 'e': 0.03466585785107644}",25,12,21.5691003980347,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1681,False,"{'a': 0.9, 'e': 0.034596595420891954}",25,8,31.896883684794506,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.9, 'e': 0.034527471377135265}",25,15,19.195797619898602,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.9, 'e': 0.034458485443310136}",30,17,26.598298506353956,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.9, 'e': 0.03438963734347271}",25,11,22.990982748414037,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.9, 'e': 0.03432092680223053}",20,12,4.048450210316784,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1686,False,"{'a': 0.9, 'e': 0.0342523535447413}",25,15,6.118641278652128,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1687,False,"{'a': 0.9, 'e': 0.034183917296711934}",20,14,10.630061462028072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.9, 'e': 0.03411561778439732}",25,16,19.838002303070688,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.9, 'e': 0.034047454734599344}",25,13,20.763782270934424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.9, 'e': 0.033979427874665694}",25,11,22.921639513473956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.9, 'e': 0.033911536932488856}",30,12,28.731710277122385,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.9, 'e': 0.03384378163650495}",20,0,-10.463625583315812,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1693,False,"{'a': 0.9, 'e': 0.03377616171569273}",30,18,23.31971662234167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.9, 'e': 0.033708676899572396}",25,13,23.52510747201984,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.9, 'e': 0.03364132691820462}",20,16,7.190600202849802,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.9, 'e': 0.033574111502189356}",25,8,27.928912246033192,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1697,False,"{'a': 0.9, 'e': 0.03350703038266488}",20,13,14.261587868096596,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1698,False,"{'a': 0.9, 'e': 0.0334400832913066}",20,3,30.06954876891285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1699,False,"{'a': 0.9, 'e': 0.03337326996032608}",25,18,15.665080888779162,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1700,False,"{'a': 0.9, 'e': 0.03330659012246989}",20,9,19.904682574539287,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.9, 'e': 0.03324004351101861}",20,12,19.351742483097716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1702,False,"{'a': 0.9, 'e': 0.03317362985978568}",20,14,9.848659964366066,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.9, 'e': 0.03310734890311644}",20,13,16.127503491789504,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.9, 'e': 0.03304120037588693}",25,16,14.43144480336214,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.9, 'e': 0.032975184013503}",20,15,7.971790583289392,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.9, 'e': 0.03290929955189908}",25,10,26.945410416374184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1707,False,"{'a': 0.9, 'e': 0.03284354672753726}",25,13,19.39887517277682,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.9, 'e': 0.032777925277406125}",20,14,9.464847525519229,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1709,False,"{'a': 0.9, 'e': 0.03271243493901982}",25,15,20.410750476813533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.9, 'e': 0.03264707545041687}",30,17,29.434727150488623,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
